,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
35,2022-08-09,412.22,412.75,410.22,411.35,411.35,44841887.0,44841887.0,-0.87,-0.211,411.44,"August 09, 22",-0.00211
36,2022-08-08,415.25,417.62,411.83,412.99,412.99,53890857.0,53890857.0,-2.26,-0.544,414.14667,"August 08, 22",-0.00544
37,2022-08-05,409.66,414.14,409.61,413.47,413.47,56668215.0,56668215.0,3.81,0.93,412.40667,"August 05, 22",0.0093
38,2022-08-04,414.37,415.09,412.44,414.17,414.17,45521747.0,45521747.0,-0.2,-0.048,413.9,"August 04, 22",-0.00048
39,2022-08-03,410.3,415.68,410.0,414.45,414.45,58041092.0,58041092.0,4.15,1.011,413.37667,"August 03, 22",0.01011
40,2022-08-02,409.12,413.0,406.83,408.06,408.06,56753643.0,56753643.0,-1.06,-0.259,409.29667,"August 02, 22",-0.00259
41,2022-08-01,409.15,413.395,408.41,410.77,410.77,67995818.0,67995818.0,1.62,0.396,410.85833,"August 01, 22",0.00396
42,2022-07-29,407.58,413.03,406.77,411.99,411.99,86921200.0,86921200.0,4.41,1.082,410.59667,"July 29, 22",0.01082
43,2022-07-28,401.89,406.8,398.15,406.07,406.07,73835342.0,73835342.0,4.18,1.04,403.67333,"July 28, 22",0.0104
44,2022-07-27,394.36,402.88,394.05,401.04,401.04,82231573.0,82231573.0,6.68,1.694,399.32333,"July 27, 22",0.01694
45,2022-07-26,393.84,394.06,389.95,390.89,390.89,52354467.0,52354467.0,-2.95,-0.749,391.63333,"July 26, 22",-0.00749
46,2022-07-25,395.75,396.47,393.21,395.57,395.57,53424803.0,53424803.0,-0.18,-0.045,395.08333,"July 25, 22",-0.00045
47,2022-07-22,398.92,400.18,392.75,395.09,395.09,72132565.0,72132565.0,-3.83,-0.96,396.00667,"July 22, 22",-0.0096
48,2022-07-21,394.16,398.84,391.64,398.79,398.79,64478287.0,64478287.0,4.63,1.175,396.42333,"July 21, 22",0.01175
49,2022-07-20,392.47,396.26,391.03,394.77,394.77,71405896.0,71405896.0,2.3,0.586,394.02,"July 20, 22",0.00586
50,2022-07-19,386.08,392.87,385.39,392.27,392.27,78410773.0,78410773.0,6.19,1.603,390.17667,"July 19, 22",0.01603
51,2022-07-18,388.38,389.09,380.66,381.95,381.95,63061303.0,63061303.0,-6.43,-1.656,383.9,"July 18, 22",-0.01656
52,2022-07-15,382.55,385.25,380.54,385.13,385.13,79016921.0,79016921.0,2.58,0.674,383.64,"July 15, 22",0.00674
53,2022-07-14,373.61,379.05,371.04,377.91,377.91,89553253.0,89553253.0,4.3,1.151,376.0,"July 14, 22",0.01151
54,2022-07-13,375.1,381.92,374.66,378.83,378.83,83923476.0,83923476.0,3.73,0.994,378.47,"July 13, 22",0.00994
55,2022-07-12,383.65,386.16,378.99,380.83,380.83,62082973.0,62082973.0,-2.82,-0.735,381.99333,"July 12, 22",-0.00735
56,2022-07-11,385.85,386.87,383.5,384.23,384.23,58225718.0,58225718.0,-1.62,-0.42,384.86667,"July 11, 22",-0.0042
57,2022-07-08,387.27,390.64,385.66,388.67,388.67,72333878.0,72333878.0,1.4,0.362,388.32333,"July 08, 22",0.00362
58,2022-07-07,385.12,389.83,383.27,388.99,388.99,64397803.0,64397803.0,3.87,1.005,387.36333,"July 07, 22",0.01005
59,2022-07-06,382.11,385.87,379.6,383.25,383.25,70333396.0,70333396.0,1.14,0.298,382.90667,"July 06, 22",0.00298
60,2022-07-05,375.88,381.98,372.9,381.96,381.96,80116122.0,80116122.0,6.08,1.618,378.94667,"July 05, 22",0.01618
61,2022-07-01,376.56,381.7,373.8,381.24,381.24,74436518.0,74436518.0,4.68,1.243,378.91333,"July 01, 22",0.01243
62,2022-06-30,376.24,380.6582,372.56,377.25,377.25,111699346.0,111699346.0,1.01,0.268,376.82273,"June 30, 22",0.00268
63,2022-06-29,381.23,382.27,378.42,380.34,380.34,65269429.0,65269429.0,-0.89,-0.233,380.34333,"June 29, 22",-0.00233
64,2022-06-28,390.23,393.16,380.53,380.65,380.65,85830274.0,85830274.0,-9.58,-2.455,384.78,"June 28, 22",-0.02455
65,2022-06-27,391.05,391.36,387.44,388.59,388.59,64664542.0,64664542.0,-2.46,-0.629,389.13,"June 27, 22",-0.00629
66,2022-06-24,381.4,390.09,381.365,390.08,390.08,95809892.0,95809892.0,8.68,2.276,387.17833,"June 24, 22",0.02276
67,2022-06-23,376.64,378.83,372.89,378.06,378.06,76958209.0,76958209.0,1.42,0.377,376.59333,"June 23, 22",0.00377
68,2022-06-22,370.62,378.72,370.18,374.39,374.39,86967294.0,86967294.0,3.77,1.017,374.43,"June 22, 22",0.01017
69,2022-06-21,371.89,376.525,371.81,375.07,375.07,75509746.0,75509746.0,3.18,0.855,374.46833,"June 21, 22",0.00855
70,2022-06-17,365.51,369.38,362.17,365.86,365.86,111124690.0,111124690.0,0.35,0.096,365.80333,"June 17, 22",0.00096
71,2022-06-16,370.51,370.94,364.0799,366.65,366.65,133252972.0,133252972.0,-3.86,-1.042,367.2233,"June 16, 22",-0.01042
72,2022-06-15,377.36,383.9,372.12,379.2,379.2,124020554.0,124020554.0,1.84,0.488,378.40667,"June 15, 22",0.00488
73,2022-06-14,376.85,377.94,370.59,373.87,373.87,102299294.0,102299294.0,-2.98,-0.791,374.13333,"June 14, 22",-0.00791
74,2022-06-13,379.85,381.81,373.3,375.0,375.0,158547898.0,158547898.0,-4.85,-1.277,376.70333,"June 13, 22",-0.01277
75,2022-06-10,394.88,395.7777,389.75,389.8,389.8,130038227.0,130038227.0,-5.08,-1.286,391.7759,"June 10, 22",-0.01286
76,2022-06-09,409.34,411.74,401.44,401.44,401.44,84582651.0,84582651.0,-7.9,-1.93,404.87333,"June 09, 22",-0.0193
77,2022-06-08,413.93,415.82,410.38,411.22,411.22,64115104.0,64115104.0,-2.71,-0.655,412.47333,"June 08, 22",-0.00655
78,2022-06-07,408.1,416.22,407.61,415.74,415.74,58045342.0,58045342.0,7.64,1.872,413.19,"June 07, 22",0.01872
79,2022-06-06,414.78,416.609,410.5523,411.79,411.79,57512096.0,57512096.0,-2.99,-0.721,412.98377,"June 06, 22",-0.00721
80,2022-06-03,412.4,414.04,409.51,410.54,410.54,71349603.0,71349603.0,-1.86,-0.451,411.36333,"June 03, 22",-0.00451
81,2022-06-02,409.42,417.44,407.04,417.39,417.39,78546443.0,78546443.0,7.97,1.947,413.95667,"June 02, 22",0.01947
82,2022-06-01,415.17,416.24,406.93,409.59,409.59,85918857.0,85918857.0,-5.58,-1.344,410.92,"June 01, 22",-0.01344
83,2022-05-31,413.55,416.46,410.03,412.93,412.93,95922381.0,95922381.0,-0.62,-0.15,413.14,"May 31, 22",-0.0015
84,2022-05-27,407.91,415.3801,407.7,415.26,415.26,84750489.0,84750489.0,7.35,1.802,412.78003,"May 27, 22",0.01802
85,2022-05-26,398.67,407.04,398.45,405.31,405.31,82142894.0,82142894.0,6.64,1.666,403.6,"May 26, 22",0.01666
86,2022-05-25,392.31,399.45,391.89,397.37,397.37,91440769.0,91440769.0,5.06,1.29,396.23667,"May 25, 22",0.0129
87,2022-05-24,392.56,395.15,386.96,393.89,393.89,90879068.0,90879068.0,1.33,0.339,392.0,"May 24, 22",0.00339
88,2022-05-23,392.83,397.73,390.38,396.92,396.92,74747202.0,74747202.0,4.09,1.041,395.01,"May 23, 22",0.01041
89,2022-05-20,393.25,397.03,380.54,389.63,389.63,131439091.0,131439091.0,-3.62,-0.921,389.06667,"May 20, 22",-0.00921
90,2022-05-19,388.62,394.14,387.11,389.46,389.46,97475305.0,97475305.0,0.84,0.216,390.23667,"May 19, 22",0.00216
91,2022-05-18,403.5,403.8,390.55,391.86,391.86,117684059.0,117684059.0,-11.64,-2.885,395.40333,"May 18, 22",-0.02885
92,2022-05-17,406.53,408.57,402.5824,408.32,408.32,81641800.0,81641800.0,1.79,0.44,406.4908,"May 17, 22",0.0044
93,2022-05-16,399.98,403.97,397.6,400.09,400.09,78628199.0,78628199.0,0.11,0.028,400.55333,"May 16, 22",0.00028
94,2022-05-13,396.71,403.18,395.61,401.72,401.72,102607218.0,102607218.0,5.01,1.263,400.17,"May 13, 22",0.01263
95,2022-05-12,389.37,395.8,385.15,392.34,392.34,123671491.0,123671491.0,2.97,0.763,391.09667,"May 12, 22",0.00763
96,2022-05-11,398.07,404.04,391.96,392.75,392.75,137593263.0,137593263.0,-5.32,-1.336,396.25,"May 11, 22",-0.01336
97,2022-05-10,404.49,406.08,394.82,399.09,399.09,132506550.0,132506550.0,-5.4,-1.335,399.99667,"May 10, 22",-0.01335
98,2022-05-09,405.1,406.41,396.5,398.17,398.17,155591766.0,155591766.0,-6.93,-1.711,400.36,"May 09, 22",-0.01711
99,2022-05-06,411.1,414.8,405.73,411.34,411.34,149169873.0,149169873.0,0.24,0.058,410.62333,"May 06, 22",0.00058
100,2022-05-05,424.55,425.0,409.44,413.81,413.81,172945993.0,172945993.0,-10.74,-2.53,416.08333,"May 05, 22",-0.0253
101,2022-05-04,417.08,429.66,413.7099,429.06,429.06,142153800.0,142153800.0,11.98,2.872,424.1433,"May 04, 22",0.02872
102,2022-05-03,415.01,418.93,413.36,416.38,416.38,99484301.0,99484301.0,1.37,0.33,416.22333,"May 03, 22",0.0033
103,2022-05-02,412.07,415.92,405.02,414.48,414.48,156910325.0,156910325.0,2.41,0.585,411.80667,"May 02, 22",0.00585
104,2022-04-29,423.59,425.87,411.21,412.0,412.0,143588147.0,143588147.0,-11.59,-2.736,416.36,"April 29, 22",-0.02736
105,2022-04-28,422.29,429.64,417.6,427.81,427.81,103494996.0,103494996.0,5.52,1.307,425.01667,"April 28, 22",0.01307
106,2022-04-27,417.24,422.92,415.01,417.27,417.27,117747598.0,117747598.0,0.03,0.007,418.4,"April 27, 22",7e-05
107,2022-04-26,425.83,426.04,416.07,416.1,416.1,101823921.0,101823921.0,-9.73,-2.285,419.40333,"April 26, 22",-0.02285
108,2022-04-25,423.67,428.69,418.84,428.51,428.51,117374792.0,117374792.0,4.84,1.142,425.34667,"April 25, 22",0.01142
109,2022-04-22,436.91,438.0825,425.44,426.04,426.04,131041802.0,131041802.0,-10.87,-2.488,429.85417,"April 22, 22",-0.02488
110,2022-04-21,448.54,450.01,437.1,438.06,438.06,84625051.0,84625051.0,-10.48,-2.336,441.72333,"April 21, 22",-0.02336
111,2022-04-20,446.92,447.57,443.48,444.71,444.71,65230397.0,65230397.0,-2.21,-0.494,445.25333,"April 20, 22",-0.00494
112,2022-04-19,437.86,445.8,437.68,445.04,445.04,77824516.0,77824516.0,7.18,1.64,442.84,"April 19, 22",0.0164
113,2022-04-18,436.81,439.75,435.61,437.97,437.97,66006229.0,66006229.0,1.16,0.266,437.77667,"April 18, 22",0.00266
114,2022-04-14,443.55,444.7301,437.68,437.79,437.79,97871250.0,97871250.0,-5.76,-1.299,440.0667,"April 14, 22",-0.01299
115,2022-04-13,438.03,444.11,437.84,443.31,443.31,72175245.0,72175245.0,5.28,1.205,441.75333,"April 13, 22",0.01205
116,2022-04-12,443.08,445.75,436.6501,438.29,438.29,82670135.0,82670135.0,-4.79,-1.081,440.23003,"April 12, 22",-0.01081
117,2022-04-11,444.11,445.0,439.39,439.92,439.92,89775805.0,89775805.0,-4.19,-0.943,441.43667,"April 11, 22",-0.00943
118,2022-04-08,447.97,450.63,445.94,447.57,447.57,79279143.0,79279143.0,-0.4,-0.089,448.04667,"April 08, 22",-0.00089
119,2022-04-07,445.59,450.69,443.53,448.77,448.77,78103843.0,78103843.0,3.18,0.714,447.66333,"April 07, 22",0.00714
120,2022-04-06,446.89,448.93,443.47,446.52,446.52,106899229.0,106899229.0,-0.37,-0.083,446.30667,"April 06, 22",-0.00083
121,2022-04-05,455.22,457.83,449.82,451.03,451.03,74218556.0,74218556.0,-4.19,-0.92,452.89333,"April 05, 22",-0.0092
122,2022-04-04,453.13,456.91,452.26,456.8,456.8,57925563.0,57925563.0,3.67,0.81,455.32333,"April 04, 22",0.0081
123,2022-04-01,453.31,453.46,449.14,452.92,452.92,89049998.0,89049998.0,-0.39,-0.086,451.84,"April 01, 22",-0.00086
124,2022-03-31,457.89,458.76,451.16,451.64,451.64,119666327.0,119666327.0,-6.25,-1.365,453.85333,"March 31, 22",-0.01365
125,2022-03-30,460.34,461.195,456.465,458.7,458.7,79012124.0,79012124.0,-1.64,-0.356,458.78667,"March 30, 22",-0.00356
126,2022-03-29,460.02,462.07,457.18,461.55,461.55,86581851.0,86581851.0,1.53,0.333,460.26667,"March 29, 22",0.00333
127,2022-03-28,452.06,455.91,450.06,455.91,455.91,68535097.0,68535097.0,3.85,0.852,453.96,"March 28, 22",0.00852
128,2022-03-25,451.16,452.98,448.43,452.69,452.69,76499891.0,76499891.0,1.53,0.339,451.36667,"March 25, 22",0.00339
129,2022-03-24,445.94,450.5,444.76,450.49,450.49,63862299.0,63862299.0,4.55,1.02,448.58333,"March 24, 22",0.0102
130,2022-03-23,446.91,448.49,443.71,443.8,443.8,79432464.0,79432464.0,-3.11,-0.696,445.33333,"March 23, 22",-0.00696
131,2022-03-22,445.86,450.58,445.86,449.59,449.59,74655357.0,74655357.0,3.73,0.837,448.67667,"March 22, 22",0.00837
132,2022-03-21,444.34,446.46,440.68,444.39,444.39,87726656.0,87726656.0,0.05,0.011,443.84333,"March 21, 22",0.00011
133,2022-03-18,438.0,444.850006,437.220001,444.519989,444.519989,104894342.0,104894342.0,6.52,1.489,442.2,"March 18, 22",0.01489
134,2022-03-17,433.589996,441.070007,433.190002,441.070007,439.70401,102676900.0,102676900.0,7.48,1.725,438.44333,"March 17, 22",0.01725
135,2022-03-16,429.890015,435.679993,424.799988,435.619995,434.270874,144954800.0,144954800.0,5.73,1.333,432.03333,"March 16, 22",0.01333
136,2022-03-15,419.769989,426.839996,418.420013,426.170013,424.850159,106219100.0,106219100.0,6.4,1.525,423.81,"March 15, 22",0.01525
137,2022-03-14,420.890015,424.549988,415.790009,417.0,415.708557,95729200.0,95729200.0,-3.89,-0.924,419.11333,"March 14, 22",-0.00924
138,2022-03-11,428.119995,428.769989,419.529999,420.070007,418.769043,95529600.0,95529600.0,-8.05,-1.88,422.79,"March 11, 22",-0.0188
139,2022-03-10,422.519989,426.429993,420.440002,425.480011,424.162292,93972700.0,93972700.0,2.96,0.701,424.11667,"March 10, 22",0.00701
140,2022-03-09,425.140015,429.51001,422.820007,427.410004,426.086304,116990800.0,116990800.0,2.27,0.534,426.58,"March 09, 22",0.00534
141,2022-03-08,419.619995,427.209991,415.119995,416.25,414.960876,164772700.0,164772700.0,-3.37,-0.803,419.52667,"March 08, 22",-0.00803
142,2022-03-07,431.549988,432.299988,419.359985,419.429993,418.131012,137896600.0,137896600.0,-12.12,-2.808,423.69727,"March 07, 22",-0.02808
143,2022-03-04,431.75,433.369995,427.880005,432.170013,430.831573,113978200.0,113978200.0,0.42,0.097,431.14,"March 04, 22",0.00097
144,2022-03-03,440.470001,441.109985,433.799988,435.709991,434.360596,105501700.0,105501700.0,-4.76,-1.081,436.87333,"March 03, 22",-0.01081
145,2022-03-02,432.369995,439.720001,431.570007,437.890015,436.533875,117726500.0,117726500.0,5.52,1.277,436.39333,"March 02, 22",0.01277
146,2022-03-01,435.040009,437.170013,427.109985,429.980011,428.648376,137785900.0,137785900.0,-5.06,-1.163,431.42,"March 01, 22",-0.01163
147,2022-02-28,432.029999,438.200012,430.700012,436.630005,435.277771,145347600.0,145347600.0,4.6,1.065,435.17667,"February 28, 22",0.01065
148,2022-02-25,429.609985,437.839996,427.859985,437.75,436.394287,121804500.0,121804500.0,8.14,1.895,434.48333,"February 25, 22",0.01895
149,2022-02-24,411.019989,428.76001,410.640015,428.299988,426.973541,213942900.0,213942900.0,17.28,4.204,425.52,"February 24, 22",0.04204
150,2022-02-23,432.660004,433.26001,421.350006,421.950012,420.643219,132578000.0,132578000.0,-10.71,-2.475,425.52,"February 23, 22",-0.02475
151,2022-02-22,431.890015,435.5,425.859985,429.570007,428.239624,124391800.0,124391800.0,-2.32,-0.537,430.31,"February 22, 22",-0.00537
152,2022-02-18,437.329987,438.660004,431.820007,434.230011,432.885193,132642900.0,132642900.0,-3.1,-0.709,434.90333,"February 18, 22",-0.00709
153,2022-02-17,443.220001,446.570007,436.420013,437.059998,435.706421,102259100.0,102259100.0,-6.16,-1.39,440.01507,"February 17, 22",-0.0139
154,2022-02-16,443.929993,448.059998,441.940002,446.600006,445.216888,84863600.0,84863600.0,2.67,0.601,445.53167,"February 16, 22",0.00601
155,2022-02-15,443.730011,446.279999,443.179993,446.100006,444.718445,88482700.0,88482700.0,2.37,0.534,445.18667,"February 15, 22",0.00534
156,2022-02-14,439.920013,441.600006,435.339996,439.019989,437.660339,123006300.0,123006300.0,-0.9,-0.205,438.65333,"February 14, 22",-0.00205
157,2022-02-11,449.410004,451.609985,438.940002,440.459991,439.095886,153214600.0,153214600.0,-8.95,-1.991,443.66833,"February 11, 22",-0.01991
158,2022-02-10,451.339996,457.709991,447.200012,449.320007,447.928467,140103700.0,140103700.0,-2.02,-0.448,451.41,"February 10, 22",-0.00448
159,2022-02-09,455.220001,457.880005,455.01001,457.540009,456.123016,92589900.0,92589900.0,2.32,0.51,456.80833,"February 09, 22",0.0051
160,2022-02-08,446.730011,451.920013,445.220001,450.940002,449.543457,81012000.0,81012000.0,4.21,0.942,449.36,"February 08, 22",0.00942
161,2022-02-07,449.51001,450.98999,445.850006,447.26001,445.874847,84472900.0,84472900.0,-2.25,-0.501,448.03333,"February 07, 22",-0.00501
162,2022-02-04,446.350006,452.779999,443.829987,448.700012,447.310394,118454400.0,118454400.0,2.35,0.526,448.43667,"February 04, 22",0.00526
163,2022-02-03,450.950012,452.970001,445.709991,446.600006,445.216888,118024400.0,118024400.0,-4.35,-0.965,448.42667,"February 03, 22",-0.00965
164,2022-02-02,455.5,458.119995,453.049988,457.350006,455.933594,117361000.0,117361000.0,1.85,0.406,456.17333,"February 02, 22",0.00406
165,2022-02-01,450.679993,453.630005,446.940002,452.950012,451.547241,123155400.0,123155400.0,2.27,0.504,451.1728,"February 01, 22",0.00504
166,2022-01-31,441.23999,450.279999,439.809998,449.910004,448.516632,152251400.0,152251400.0,8.67,1.965,446.66667,"January 31, 22",0.01965
167,2022-01-28,432.679993,442.0,427.820007,441.950012,440.581299,164457400.0,164457400.0,9.27,2.142,437.25667,"January 28, 22",0.02142
168,2022-01-27,438.26001,441.589996,429.450012,431.23999,429.904449,149878300.0,149878300.0,-7.02,-1.602,434.09333,"January 27, 22",-0.01602
169,2022-01-26,440.720001,444.040009,428.859985,433.380005,432.037842,186391100.0,186391100.0,-7.34,-1.665,435.42667,"January 26, 22",-0.01665
170,2022-01-25,433.059998,439.720001,427.149994,434.470001,433.124451,167997300.0,167997300.0,1.41,0.326,433.78,"January 25, 22",0.00326
171,2022-01-24,432.029999,440.380005,420.76001,439.839996,438.477814,251783900.0,251783900.0,7.81,1.808,433.66,"January 24, 22",0.01808
172,2022-01-21,445.559998,448.059998,437.950012,437.980011,436.623596,202271200.0,202271200.0,-7.58,-1.701,441.33,"January 21, 22",-0.01701
173,2022-01-20,453.75,458.73999,444.5,446.75,445.366425,122379700.0,122379700.0,-7.0,-1.543,449.99667,"January 20, 22",-0.01543
174,2022-01-19,458.130005,459.609985,451.459991,451.75,450.350922,109357600.0,109357600.0,-6.38,-1.393,454.27413,"January 19, 22",-0.01393
175,2022-01-18,459.73999,459.959991,455.309998,456.48999,455.076233,109709100.0,109709100.0,-3.25,-0.707,457.25333,"January 18, 22",-0.00707
176,2022-01-14,461.190002,465.089996,459.899994,464.720001,463.280762,95890900.0,95890900.0,3.53,0.765,463.23667,"January 14, 22",0.00765
177,2022-01-13,472.190002,472.880005,463.440002,464.529999,463.091339,91173100.0,91173100.0,-7.66,-1.622,466.95,"January 13, 22",-0.01622
178,2022-01-12,471.589996,473.200012,468.940002,471.019989,469.561249,67605400.0,67605400.0,-0.57,-0.121,471.05333,"January 12, 22",-0.00121
179,2022-01-11,465.230011,469.850006,462.049988,469.75,468.295197,74303100.0,74303100.0,4.52,0.972,467.21667,"January 11, 22",0.00972
180,2022-01-10,462.700012,465.73999,456.600006,465.51001,464.068329,119362000.0,119362000.0,2.81,0.607,462.61577,"January 10, 22",0.00607
181,2022-01-07,467.950012,469.200012,464.649994,466.089996,464.646515,85111600.0,85111600.0,-1.86,-0.397,466.64667,"January 07, 22",-0.00397
182,2022-01-06,467.890015,470.820007,465.429993,467.940002,466.490784,86858900.0,86858900.0,0.05,0.011,468.06333,"January 06, 22",0.00011
183,2022-01-05,477.160004,477.980011,468.279999,468.380005,466.929443,104538900.0,104538900.0,-8.78,-1.84,471.5467,"January 05, 22",-0.0184
184,2022-01-04,479.220001,479.980011,475.579987,477.549988,476.071014,71178700.0,71178700.0,-1.67,-0.348,477.70333,"January 04, 22",-0.00348
185,2022-01-03,476.299988,477.850006,473.850006,477.709991,476.23053,72668200.0,72668200.0,1.41,0.296,476.47,"January  03, 22",0.00296
186,2021-12-31,475.640015,476.859985,474.670013,474.959991,473.489044,65237400.0,65237400.0,-0.68,-0.143,475.49667,"December 31, 21",-0.00143
187,2021-12-30,477.929993,479.0,475.670013,476.160004,474.685333,55329000.0,55329000.0,-1.77,-0.37,476.94333,"December 30, 21",-0.0037
188,2021-12-29,476.980011,478.559998,475.920013,477.480011,476.001251,54503000.0,54503000.0,0.5,0.105,477.32,"December 29, 21",0.00105
189,2021-12-28,477.720001,478.809998,476.059998,476.869995,475.393127,47274600.0,47274600.0,-0.85,-0.178,477.24667,"December 28, 21",-0.00178
190,2021-12-27,472.059998,477.309998,472.01001,477.26001,475.781921,56808600.0,56808600.0,5.2,1.102,475.52667,"December 27, 21",0.01102
191,2021-12-23,468.75,472.190002,468.640015,470.600006,469.142548,56439700.0,56439700.0,1.85,0.395,470.47667,"December 23, 21",0.00395
192,2021-12-22,462.790009,467.809998,462.579987,467.690002,466.241577,58890200.0,58890200.0,4.9,1.059,466.02667,"December 22, 21",0.01059
193,2021-12-21,458.609985,463.209991,456.309998,463.059998,461.625916,69806300.0,69806300.0,4.45,0.97,460.86,"December 21, 21",0.0097
194,2021-12-20,454.480011,455.399994,451.140015,454.980011,453.570953,107134800.0,107134800.0,0.5,0.11,453.84,"December 20, 21",0.0011
195,2021-12-17,461.549988,464.73999,458.059998,459.869995,458.44577,135511600.0,135511600.0,-1.67999,-0.364,460.88999,"December 17, 21",-0.00364
196,2021-12-16,472.570007,472.869995,464.799988,466.450012,463.377472,116568600.0,116568600.0,-6.12,-1.295,468.04,"December 16, 21",-0.01295
197,2021-12-15,463.420013,470.859985,460.73999,470.600006,467.500122,116899300.0,116899300.0,7.17999,1.549,467.39999,"December 15, 21",0.01549
198,2021-12-14,463.089996,465.73999,460.25,463.359985,460.3078,97264100.0,97264100.0,0.26999,0.058,463.11666,"December 14, 21",0.00058
